month,day_of_week,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,thu,1.1,93.994,-36.4,4.86,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,fri,1.1,93.994,-36.4,4.859,5191
may,mon,1.1,93.994,-36.4,4.858,5191
may,mon,1.1,93.994,-36.4,4.858,5191
may,mon,1.1,93.994,-36.4,4.858,5191
may,mon,1.1,93.994,-36.4,4.858,5191
may,mon,1.1,93.994,-36.4,4.858,5191
may,mon,1.1,93.994,-36.4,4.858,5191
may,mon,1.1,93.994,-36.4,4.858,5191
may,mon,1.1,93.994,-36.4,4.858,5191
may,mon,1.1,93.994,-36.4,4.858,5191
may,mon,1.1,93.994,-36.4,4.858,5191
may,mon,1.1,93.994,-36.4,4.858,5191
may,mon,1.1,93.994,-36.4,4.858,5191
may,mon,1.1,93.994,-36.4,4.858,5191
may,mon,1.1,93.994,-36.4,4.858,5191
may,mon,1.1,93.994,-36.4,4.858,5191
may,mon,1.1,93.994,-36.4,4.858,5191
may,mon,1.1,93.994,-36.4,4.858,5191
may,mon,1.1,93.994,-36.4,4.858,5191
may,mon,1.1,93.994,-36.4,4.858,5191
may,mon,1.1,93.994,-36.4,4.858,5191
may,mon,1.1,93.994,-36.4,4.858,5191
may,mon,1.1,93.994,-36.4,4.858,5191
may,mon,1.1,93.994,-36.4,4.858,5191
may,mon,1.1,93.994,-36.4,4.858,5191
may,mon,1.1,93.994,-36.4,4.858,5191
may,mon,1.1,93.994,-36.4,4.858,5191
may,mon,1.1,93.994,-36.4,4.858,5191
may,mon,1.1,93.994,-36.4,4.858,5191
may,mon,1.1,93.994,-36.4,4.858,5191
may,mon,1.1,93.994,-36.4,4.858,5191
may,mon,1.1,93.994,-36.4,4.858,5191
may,mon,1.1,93.994,-36.4,4.858,5191
may,mon,1.1,93.994,-36.4,4.858,5191
may,mon,1.1,93.994,-36.4,4.858,5191
may,mon,1.1,93.994,-36.4,4.858,5191
may,mon,1.1,93.994,-36.4,4.858,5191
may,mon,1.1,93.994,-36.4,4.858,5191
may,mon,1.1,93.994,-36.4,4.858,5191
may,mon,1.1,93.994,-36.4,4.858,5191
may,mon,1.1,93.994,-36.4,4.858,5191
may,mon,1.1,93.994,-36.4,4.858,5191
may,mon,1.1,93.994,-36.4,4.858,5191
may,mon,1.1,93.994,-36.4,4.858,5191
may,mon,1.1,93.994,-36.4,4.858,5191
may,mon,1.1,93.994,-36.4,4.858,5191
may,mon,1.1,93.994,-36.4,4.858,5191
may,mon,1.1,93.994,-36.4,4.858,5191
may,mon,1.1,93.994,-36.4,4.858,5191
may,mon,1.1,93.994,-36.4,4.858,5191
may,mon,1.1,93.994,-36.4,4.858,5191
may,mon,1.1,93.994,-36.4,4.858,5191
may,mon,1.1,93.994,-36.4,4.858,5191
may,mon,1.1,93.994,-36.4,4.858,5191
